[2024-12-21 15:43:23.794]	 Already installed "tmux-power"
[2024-12-21 15:43:23.794]	 Already installed "tmux-cpu"
[2024-12-21 15:43:23.794]	 Already installed "tmux-copycat"
[2024-12-21 15:43:23.812]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-21 15:43:23.839]	 Updating all plugins!
[2024-12-21 15:43:23.839]	 
[2024-12-21 15:43:24.913]	   "tmux-copycat" update success
[2024-12-21 15:43:24.913]	   "tmux-power" update success
[2024-12-21 15:43:24.913]	   "tmux-cpu" update success
[2024-12-21 15:43:24.916]	     | Already up to date.
[2024-12-21 15:43:24.916]	     | Already up to date.
[2024-12-21 15:43:24.916]	     | Already up to date.
[2024-12-21 15:43:24.932]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-21 15:43:24.999]	 Done.

[2024-12-22 10:47:47.142]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-12-22 10:47:47.164]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-22 10:47:47.231]	 Already installed "tmux-copycat"
[2024-12-22 10:47:47.231]	 Already installed "tmux-power"
[2024-12-22 10:47:47.231]	 Already installed "tmux-cpu"
[2024-12-22 10:47:47.249]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-22 10:47:47.280]	 Updating all plugins!
[2024-12-22 10:47:47.280]	 
[2024-12-22 10:47:48.331]	   "tmux-cpu" update success
[2024-12-22 10:47:48.336]	     | Already up to date.
[2024-12-22 10:47:48.340]	   "tmux-copycat" update success
[2024-12-22 10:47:48.340]	   "tmux-power" update success
[2024-12-22 10:47:48.344]	     | Already up to date.
[2024-12-22 10:47:48.346]	     | Already up to date.
[2024-12-22 10:47:48.366]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-22 10:47:48.466]	 Done.

[2024-12-23 11:14:47.967]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-12-23 11:14:47.988]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-23 11:14:48.053]	 Already installed "tmux-cpu"
[2024-12-23 11:14:48.053]	 Already installed "tmux-copycat"
[2024-12-23 11:14:48.053]	 Already installed "tmux-power"
[2024-12-23 11:14:48.072]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-23 11:14:48.103]	 Updating all plugins!
[2024-12-23 11:14:48.103]	 
[2024-12-23 11:14:49.271]	   "tmux-copycat" update success
[2024-12-23 11:14:49.271]	   "tmux-power" update success
[2024-12-23 11:14:49.276]	     | Already up to date.
[2024-12-23 11:14:49.276]	     | Already up to date.
[2024-12-23 11:14:49.281]	   "tmux-cpu" update success
[2024-12-23 11:14:49.284]	     | Already up to date.
[2024-12-23 11:14:49.311]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-23 11:14:49.403]	 Done.

[2024-12-23 11:54:13.277]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-12-23 11:54:13.294]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-23 11:54:13.354]	 Already installed "tmux-power"
[2024-12-23 11:54:13.354]	 Already installed "tmux-copycat"
[2024-12-23 11:54:13.354]	 Already installed "tmux-cpu"
[2024-12-23 11:54:13.374]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-23 11:54:13.403]	 Updating all plugins!
[2024-12-23 11:54:13.404]	 
[2024-12-23 11:54:14.492]	   "tmux-cpu" update success
[2024-12-23 11:54:14.496]	     | Already up to date.
[2024-12-23 11:54:14.501]	   "tmux-power" update success
[2024-12-23 11:54:14.505]	     | Already up to date.
[2024-12-23 11:54:14.510]	   "tmux-copycat" update success
[2024-12-23 11:54:14.514]	     | Already up to date.
[2024-12-23 11:54:14.532]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-23 11:54:14.618]	 Done.

[2024-12-24 02:24:33.922]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-12-24 02:24:33.948]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-24 02:24:34.038]	 Already installed "tmux-power"
[2024-12-24 02:24:34.038]	 Already installed "tmux-cpu"
[2024-12-24 02:24:34.039]	 Already installed "tmux-copycat"
[2024-12-24 02:24:34.064]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-24 02:24:34.093]	 Updating all plugins!
[2024-12-24 02:24:34.093]	 
[2024-12-24 02:24:35.392]	   "tmux-copycat" update success
[2024-12-24 02:24:35.392]	   "tmux-power" update success
[2024-12-24 02:24:35.392]	   "tmux-cpu" update success
[2024-12-24 02:24:35.397]	     | Already up to date.
[2024-12-24 02:24:35.397]	     | Already up to date.
[2024-12-24 02:24:35.397]	     | Already up to date.
[2024-12-24 02:24:35.422]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-24 02:24:35.500]	 Done.

[2024-12-26 12:05:05.930]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-12-26 12:05:05.954]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-26 12:05:06.043]	 Already installed "tmux-power"
[2024-12-26 12:05:06.043]	 Already installed "tmux-copycat"
[2024-12-26 12:05:06.045]	 Already installed "tmux-cpu"
[2024-12-26 12:05:06.066]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-26 12:05:06.102]	 Updating all plugins!
[2024-12-26 12:05:06.102]	 
[2024-12-26 12:05:07.348]	   "tmux-power" update success
[2024-12-26 12:05:07.356]	   "tmux-copycat" update success
[2024-12-26 12:05:07.359]	     | Already up to date.
[2024-12-26 12:05:07.362]	     | Already up to date.
[2024-12-26 12:05:07.414]	   "tmux-cpu" update success
[2024-12-26 12:05:07.422]	     | Already up to date.
[2024-12-26 12:05:07.453]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-26 12:05:07.583]	 Done.

[2024-12-26 12:19:51.463]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-12-26 12:19:51.503]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-26 12:19:51.671]	 Already installed "tmux-power"
[2024-12-26 12:19:51.671]	 Already installed "tmux-cpu"
[2024-12-26 12:19:51.671]	 Already installed "tmux-copycat"
[2024-12-26 12:19:51.717]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-26 12:19:51.774]	 Updating all plugins!
[2024-12-26 12:19:51.775]	 
[2024-12-26 12:19:53.556]	   "tmux-power" update success
[2024-12-26 12:19:53.557]	   "tmux-cpu" update success
[2024-12-26 12:19:53.561]	     | Already up to date.
[2024-12-26 12:19:53.561]	     | Already up to date.
[2024-12-26 12:19:53.580]	   "tmux-copycat" update success
[2024-12-26 12:19:53.585]	     | Already up to date.
[2024-12-26 12:19:53.617]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-26 12:19:53.744]	 Done.

[2024-12-28 13:04:37.734]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-12-28 13:04:37.754]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-28 13:04:37.808]	 Already installed "tmux-copycat"
[2024-12-28 13:04:37.808]	 Already installed "tmux-cpu"
[2024-12-28 13:04:37.808]	 Already installed "tmux-power"
[2024-12-28 13:04:37.826]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-28 13:04:37.852]	 Updating all plugins!
[2024-12-28 13:04:37.852]	 
[2024-12-28 13:04:38.876]	   "tmux-copycat" update success
[2024-12-28 13:04:38.876]	   "tmux-cpu" update success
[2024-12-28 13:04:38.891]	     | Already up to date.
[2024-12-28 13:04:38.891]	     | Already up to date.
[2024-12-28 13:04:39.285]	   "tmux-power" update success
[2024-12-28 13:04:39.294]	     | From https://github.com/wfxr/tmux-power
[2024-12-28 13:04:39.294]	     |    30f831e..b0f43a7  master     -> origin/master
[2024-12-28 13:04:39.294]	     | Updating 30f831e..b0f43a7
[2024-12-28 13:04:39.294]	     | Fast-forward
[2024-12-28 13:04:39.294]	     |  tmux-power.tmux | 2 +-
[2024-12-28 13:04:39.294]	     |  1 file changed, 1 insertion(+), 1 deletion(-)
[2024-12-28 13:04:39.329]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-28 13:04:39.490]	 Done.

[2024-12-29 00:53:00.261]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-12-29 00:53:00.278]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-29 00:53:00.352]	 Already installed "tmux-cpu"
[2024-12-29 00:53:00.352]	 Already installed "tmux-power"
[2024-12-29 00:53:00.354]	 Already installed "tmux-copycat"
[2024-12-29 00:53:00.371]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-29 00:53:00.413]	 Updating all plugins!
[2024-12-29 00:53:00.413]	 
[2024-12-29 00:53:01.471]	   "tmux-cpu" update success
[2024-12-29 00:53:01.476]	     | Already up to date.
[2024-12-29 00:53:01.484]	   "tmux-power" update success
[2024-12-29 00:53:01.487]	     | Already up to date.
[2024-12-29 00:53:01.632]	   "tmux-copycat" update success
[2024-12-29 00:53:01.636]	     | Already up to date.
[2024-12-29 00:53:01.654]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-29 00:53:01.732]	 Done.

[2024-12-29 15:37:58.197]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-12-29 15:37:58.253]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-29 15:37:58.429]	 Already installed "tmux-copycat"
[2024-12-29 15:37:58.430]	 Already installed "tmux-power"
[2024-12-29 15:37:58.430]	 Already installed "tmux-cpu"
[2024-12-29 15:37:58.481]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-29 15:37:58.561]	 Updating all plugins!
[2024-12-29 15:37:58.561]	 
[2024-12-29 15:37:59.747]	   "tmux-cpu" update success
[2024-12-29 15:37:59.753]	     | Already up to date.
[2024-12-29 15:37:59.779]	   "tmux-copycat" update success
[2024-12-29 15:37:59.784]	     | Already up to date.
[2024-12-29 15:38:00.125]	   "tmux-power" update success
[2024-12-29 15:38:00.137]	     | From https://github.com/wfxr/tmux-power
[2024-12-29 15:38:00.137]	     |    b0f43a7..e68f9e6  master     -> origin/master
[2024-12-29 15:38:00.137]	     | Updating b0f43a7..e68f9e6
[2024-12-29 15:38:00.137]	     | Fast-forward
[2024-12-29 15:38:00.137]	     |  README.md       | 53 ++++++++++++++++++++-----------------
[2024-12-29 15:38:00.137]	     |  tmux-power.tmux | 81 +++++++++++++++++++++++----------------------------------
[2024-12-29 15:38:00.137]	     |  2 files changed, 62 insertions(+), 72 deletions(-)
[2024-12-29 15:38:00.184]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-29 15:38:00.389]	 Done.

[2024-12-31 21:03:15.235]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2024-12-31 21:03:15.267]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2024-12-31 21:03:15.371]	 Already installed "tmux-cpu"
[2024-12-31 21:03:15.373]	 Already installed "tmux-copycat"
[2024-12-31 21:03:15.380]	 Already installed "tmux-power"
[2024-12-31 21:03:15.427]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2024-12-31 21:03:15.460]	 Updating all plugins!
[2024-12-31 21:03:15.460]	 
[2024-12-31 21:03:16.766]	   "tmux-power" update success
[2024-12-31 21:03:16.766]	   "tmux-cpu" update success
[2024-12-31 21:03:16.766]	   "tmux-copycat" update success
[2024-12-31 21:03:16.770]	     | Already up to date.
[2024-12-31 21:03:16.770]	     | Already up to date.
[2024-12-31 21:03:16.770]	     | Already up to date.
[2024-12-31 21:03:16.786]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2024-12-31 21:03:16.860]	 Done.

[2025-01-03 13:00:29.841]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2025-01-03 13:00:29.876]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2025-01-03 13:00:29.996]	 Already installed "tmux-copycat"
[2025-01-03 13:00:30.000]	 Already installed "tmux-cpu"
[2025-01-03 13:00:30.001]	 Already installed "tmux-power"
[2025-01-03 13:00:30.048]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2025-01-03 13:00:30.107]	 Updating all plugins!
[2025-01-03 13:00:30.108]	 
[2025-01-03 13:00:31.181]	   "tmux-copycat" update success
[2025-01-03 13:00:31.181]	   "tmux-cpu" update success
[2025-01-03 13:00:31.187]	     | Already up to date.
[2025-01-03 13:00:31.187]	     | Already up to date.
[2025-01-03 13:00:31.190]	   "tmux-power" update success
[2025-01-03 13:00:31.194]	     | Already up to date.
[2025-01-03 13:00:31.213]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2025-01-03 13:00:31.292]	 Done.

[2025-01-04 11:32:08.936]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2025-01-04 11:32:08.958]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2025-01-04 11:32:09.022]	 Already installed "tmux-copycat"
[2025-01-04 11:32:09.023]	 Already installed "tmux-power"
[2025-01-04 11:32:09.024]	 Already installed "tmux-cpu"
[2025-01-04 11:32:09.042]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2025-01-04 11:32:09.073]	 Updating all plugins!
[2025-01-04 11:32:09.073]	 
[2025-01-04 11:32:10.306]	   "tmux-copycat" update success
[2025-01-04 11:32:10.306]	   "tmux-power" update success
[2025-01-04 11:32:10.306]	   "tmux-cpu" update success
[2025-01-04 11:32:10.314]	     | Already up to date.
[2025-01-04 11:32:10.314]	     | Already up to date.
[2025-01-04 11:32:10.314]	     | Already up to date.
[2025-01-04 11:32:10.340]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2025-01-04 11:32:10.412]	 Done.

[2025-01-05 09:14:29.283]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2025-01-05 09:14:29.301]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2025-01-05 09:14:29.357]	 Already installed "tmux-copycat"
[2025-01-05 09:14:29.357]	 Already installed "tmux-power"
[2025-01-05 09:14:29.357]	 Already installed "tmux-cpu"
[2025-01-05 09:14:29.372]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2025-01-05 09:14:29.399]	 Updating all plugins!
[2025-01-05 09:14:29.399]	 
[2025-01-05 09:14:30.446]	   "tmux-copycat" update success
[2025-01-05 09:14:30.447]	   "tmux-power" update success
[2025-01-05 09:14:30.450]	     | Already up to date.
[2025-01-05 09:14:30.450]	     | Already up to date.
[2025-01-05 09:14:30.538]	   "tmux-cpu" update success
[2025-01-05 09:14:30.543]	     | Already up to date.
[2025-01-05 09:14:30.560]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2025-01-05 09:14:30.634]	 Done.

[2025-01-06 09:14:28.805]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2025-01-06 09:14:28.828]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2025-01-06 09:14:28.939]	 Already installed "tmux-power"
[2025-01-06 09:14:28.940]	 Already installed "tmux-copycat"
[2025-01-06 09:14:28.943]	 Already installed "tmux-cpu"
[2025-01-06 09:14:28.978]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2025-01-06 09:14:29.024]	 Updating all plugins!
[2025-01-06 09:14:29.024]	 
[2025-01-06 09:14:30.141]	   "tmux-copycat" update success
[2025-01-06 09:14:30.146]	   "tmux-cpu" update success
[2025-01-06 09:14:30.151]	     | Already up to date.
[2025-01-06 09:14:30.153]	     | Already up to date.
[2025-01-06 09:14:30.198]	   "tmux-power" update success
[2025-01-06 09:14:30.206]	     | Already up to date.
[2025-01-06 09:14:30.237]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2025-01-06 09:14:30.348]	 Done.

[2025-01-08 13:12:43.689]	 List of discovered tpm plugins: tmux-plugins/tmux-copycat tmux-plugins/tmux-cpu wfxr/tmux-power
[2025-01-08 13:12:43.711]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/install_plugins
[2025-01-08 13:12:43.768]	 Already installed "tmux-cpu"
[2025-01-08 13:12:43.770]	 Already installed "tmux-power"
[2025-01-08 13:12:43.776]	 Already installed "tmux-copycat"
[2025-01-08 13:12:43.792]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/update_plugins all
[2025-01-08 13:12:43.817]	 Updating all plugins!
[2025-01-08 13:12:43.817]	 
[2025-01-08 13:12:44.953]	   "tmux-copycat" update success
[2025-01-08 13:12:44.953]	   "tmux-cpu" update success
[2025-01-08 13:12:44.956]	     | Already up to date.
[2025-01-08 13:12:44.956]	     | Already up to date.
[2025-01-08 13:12:44.957]	   "tmux-power" update success
[2025-01-08 13:12:44.960]	     | Already up to date.
[2025-01-08 13:12:44.976]	 Invoking /home/adophilus/.config/tmux/plugins/tpm/bin/clean_plugins all
[2025-01-08 13:12:45.044]	 Done.

